TransactionId,FraudResult
TransactionId_117197,1
TransactionId_111634,1
TransactionId_46377,1
TransactionId_84575,0
TransactionId_113718,1
TransactionId_97831,1
TransactionId_126864,1
TransactionId_55192,1
TransactionId_64204,0
TransactionId_87168,1
TransactionId_23347,0
TransactionId_70732,1
TransactionId_24972,1
TransactionId_117835,1
TransactionId_128418,1
TransactionId_107261,0
TransactionId_105222,0
TransactionId_94400,1
TransactionId_84477,1
TransactionId_76440,0
TransactionId_76873,1
TransactionId_96771,1
TransactionId_47756,1
TransactionId_14268,1
TransactionId_90689,1
TransactionId_369,1
TransactionId_21873,1
TransactionId_27749,1
TransactionId_86832,1
TransactionId_81262,1
TransactionId_101281,1
TransactionId_137846,1
TransactionId_52912,1
TransactionId_136386,1
TransactionId_132895,0
TransactionId_136493,0
TransactionId_44536,1
TransactionId_1399,0
TransactionId_25386,1
TransactionId_114031,0
TransactionId_137389,1
TransactionId_1001,1
TransactionId_89167,1
TransactionId_15130,1
TransactionId_16098,0
TransactionId_36405,0
TransactionId_74475,1
TransactionId_21969,0
TransactionId_81255,1
TransactionId_136924,0
TransactionId_45963,1
TransactionId_130311,1
TransactionId_46984,0
TransactionId_21863,1
TransactionId_43906,0
TransactionId_47813,1
TransactionId_86475,1
TransactionId_116511,0
TransactionId_94112,1
TransactionId_129712,1
TransactionId_132062,1
TransactionId_11537,1
TransactionId_34824,1
TransactionId_123221,1
TransactionId_27528,1
TransactionId_120315,1
TransactionId_19864,1
TransactionId_128943,1
TransactionId_78003,0
TransactionId_58694,1
TransactionId_38129,0
TransactionId_62272,1
TransactionId_18705,1
TransactionId_63743,1
TransactionId_100081,1
TransactionId_72296,1
TransactionId_139419,1
TransactionId_58895,0
TransactionId_97612,1
TransactionId_75486,1
TransactionId_138900,1
TransactionId_76184,1
TransactionId_10493,1
TransactionId_134859,1
TransactionId_52169,1
TransactionId_43526,1
TransactionId_18411,0
TransactionId_12603,1
TransactionId_14118,1
TransactionId_132241,1
TransactionId_80524,1
TransactionId_69995,0
TransactionId_128174,1
TransactionId_18088,1
TransactionId_86612,0
TransactionId_18232,1
TransactionId_69668,0
TransactionId_70866,1
TransactionId_79501,0
TransactionId_54424,1
TransactionId_13522,0
TransactionId_80813,1
TransactionId_32932,0
TransactionId_119288,1
TransactionId_88653,1
TransactionId_58223,0
TransactionId_135672,1
TransactionId_15297,1
TransactionId_78909,1
TransactionId_62509,0
TransactionId_136153,1
TransactionId_99334,1
TransactionId_66807,1
TransactionId_137109,1
TransactionId_68145,1
TransactionId_31149,1
TransactionId_107562,1
TransactionId_124178,1
TransactionId_23718,1
TransactionId_106463,1
TransactionId_120118,0
TransactionId_63320,1
TransactionId_26664,1
TransactionId_20073,1
TransactionId_97954,1
TransactionId_61008,1
TransactionId_24440,1
TransactionId_43175,0
TransactionId_105143,1
TransactionId_69493,1
TransactionId_75371,0
TransactionId_58237,1
TransactionId_123021,0
TransactionId_6839,1
TransactionId_10675,0
TransactionId_98186,1
TransactionId_39159,1
TransactionId_26522,1
TransactionId_78786,0
TransactionId_90750,1
TransactionId_44750,0
TransactionId_104412,1
TransactionId_135254,0
TransactionId_14928,1
TransactionId_19239,1
TransactionId_127829,1
TransactionId_119748,1
TransactionId_64966,1
TransactionId_548,0
TransactionId_92765,0
TransactionId_30324,1
TransactionId_27289,1
TransactionId_16851,0
TransactionId_124477,0
TransactionId_128901,1
TransactionId_122616,1
TransactionId_59904,1
TransactionId_82133,0
TransactionId_92774,1
TransactionId_85522,0
TransactionId_38738,1
TransactionId_116130,0
TransactionId_107547,1
TransactionId_46682,0
TransactionId_65777,1
TransactionId_125413,1
TransactionId_112134,0
TransactionId_114644,1
TransactionId_32833,0
TransactionId_42551,1
TransactionId_26668,0
TransactionId_92925,1
TransactionId_62983,0
TransactionId_61285,1
TransactionId_35500,0
TransactionId_52185,1
TransactionId_23860,1
TransactionId_77722,1
TransactionId_70959,0
TransactionId_19422,1
TransactionId_3372,1
TransactionId_71906,1
TransactionId_136037,1
TransactionId_32654,0
TransactionId_26038,1
TransactionId_17201,1
TransactionId_10426,1
TransactionId_88413,1
TransactionId_140163,1
TransactionId_41009,1
TransactionId_31497,0
TransactionId_111789,0
TransactionId_48528,1
TransactionId_125544,0
TransactionId_108127,1
TransactionId_75130,1
TransactionId_78695,0
TransactionId_78479,1
TransactionId_129802,1
TransactionId_122047,1
TransactionId_84986,1
TransactionId_46534,0
TransactionId_129875,1
TransactionId_127318,1
TransactionId_47657,1
TransactionId_102513,0
TransactionId_70181,1
TransactionId_2771,1
TransactionId_19531,1
TransactionId_90193,1
TransactionId_23370,0
TransactionId_34471,1
TransactionId_135303,0
TransactionId_109319,1
TransactionId_82538,0
TransactionId_8010,1
TransactionId_45323,0
TransactionId_18168,1
TransactionId_8689,1
TransactionId_67270,1
TransactionId_90288,1
TransactionId_92816,1
TransactionId_13714,1
TransactionId_100532,0
TransactionId_43970,0
TransactionId_120784,1
TransactionId_4161,0
TransactionId_138512,1
TransactionId_69816,0
TransactionId_16012,1
TransactionId_77141,1
TransactionId_67059,0
TransactionId_45040,1
TransactionId_45003,1
TransactionId_16066,0
TransactionId_18177,1
TransactionId_62743,1
TransactionId_36274,1
TransactionId_71670,1
TransactionId_117070,0
TransactionId_65970,1
TransactionId_78476,1
TransactionId_44230,0
TransactionId_96538,1
TransactionId_25311,1
TransactionId_94675,1
TransactionId_68061,1
TransactionId_79267,0
TransactionId_15329,1
TransactionId_40070,0
TransactionId_93367,1
TransactionId_70065,0
TransactionId_124876,1
TransactionId_84862,0
TransactionId_111646,1
TransactionId_110769,1
TransactionId_17285,0
TransactionId_138999,1
TransactionId_111519,1
TransactionId_45697,1
TransactionId_42212,1
TransactionId_75957,1
TransactionId_113839,1
TransactionId_106177,1
TransactionId_23606,1
TransactionId_88328,1
TransactionId_55650,1
TransactionId_1136,1
TransactionId_45051,0
TransactionId_122063,1
TransactionId_39726,1
TransactionId_76002,0
TransactionId_48191,1
TransactionId_139881,0
TransactionId_12975,1
TransactionId_55568,1
TransactionId_53961,1
TransactionId_132715,1
TransactionId_122045,0
TransactionId_38509,1
TransactionId_38245,0
TransactionId_37110,1
TransactionId_62422,0
TransactionId_87056,1
TransactionId_9490,1
TransactionId_118112,1
TransactionId_14785,0
TransactionId_35462,1
TransactionId_63970,1
TransactionId_89096,1
TransactionId_118058,1
TransactionId_33524,1
TransactionId_4044,1
TransactionId_93500,1
TransactionId_130230,1
TransactionId_713,1
TransactionId_97088,0
TransactionId_100269,1
TransactionId_35832,0
TransactionId_122456,1
TransactionId_8636,0
TransactionId_100314,1
TransactionId_6042,1
TransactionId_10080,1
TransactionId_53084,1
TransactionId_12180,1
TransactionId_74189,1
TransactionId_26894,0
TransactionId_113530,0
TransactionId_124591,1
TransactionId_135682,1
TransactionId_35933,1
TransactionId_33022,0
TransactionId_51182,1
TransactionId_44876,1
TransactionId_58044,0
TransactionId_25459,1
TransactionId_121651,1
TransactionId_115571,1
TransactionId_43212,1
TransactionId_52401,1
TransactionId_81156,0
TransactionId_124726,1
TransactionId_25629,1
TransactionId_87016,1
TransactionId_53746,1
TransactionId_41961,1
TransactionId_131895,0
TransactionId_38322,1
TransactionId_36360,1
TransactionId_49221,0
TransactionId_79716,1
TransactionId_1265,1
TransactionId_5686,1
TransactionId_39811,1
TransactionId_21957,1
TransactionId_53664,1
TransactionId_138921,1
TransactionId_29574,1
TransactionId_76121,1
TransactionId_54687,1
TransactionId_62019,1
TransactionId_37392,0
TransactionId_69460,1
TransactionId_20276,1
TransactionId_94831,0
TransactionId_93196,1
TransactionId_29138,0
TransactionId_119737,1
TransactionId_15235,1
TransactionId_69343,1
TransactionId_138695,1
TransactionId_101721,0
TransactionId_112491,1
TransactionId_120283,1
TransactionId_104091,1
TransactionId_65489,0
TransactionId_134401,0
TransactionId_10866,1
TransactionId_49403,1
TransactionId_75462,1
TransactionId_116727,1
TransactionId_66486,1
TransactionId_69939,0
TransactionId_14678,1
TransactionId_119511,1
TransactionId_97817,1
TransactionId_65236,1
TransactionId_63014,0
TransactionId_78792,0
TransactionId_115957,1
TransactionId_123450,0
TransactionId_116858,1
TransactionId_94983,1
TransactionId_10566,1
TransactionId_1666,1
TransactionId_106100,0
TransactionId_42205,1
TransactionId_54993,1
TransactionId_98075,1
TransactionId_66763,1
TransactionId_31914,1
TransactionId_112296,0
TransactionId_36939,0
TransactionId_13955,1
TransactionId_45024,1
TransactionId_131389,0
TransactionId_38659,1
TransactionId_122985,1
TransactionId_40787,1
TransactionId_66725,1
TransactionId_110072,1
TransactionId_82530,0
TransactionId_98033,1
TransactionId_17321,1
TransactionId_126669,1
TransactionId_91581,0
TransactionId_128715,1
TransactionId_44983,1
TransactionId_117440,0
TransactionId_74854,1
TransactionId_26619,1
TransactionId_103013,1
TransactionId_49907,1
TransactionId_25296,1
TransactionId_17869,1
TransactionId_7361,1
TransactionId_78477,0
TransactionId_87702,1
TransactionId_31291,0
TransactionId_137105,1
TransactionId_57358,0
TransactionId_33636,1
TransactionId_87738,1
TransactionId_98155,1
TransactionId_100834,1
TransactionId_55079,1
TransactionId_26552,1
TransactionId_87080,1
TransactionId_24877,0
TransactionId_129482,0
TransactionId_17138,1
TransactionId_63613,1
TransactionId_133644,0
TransactionId_71820,1
TransactionId_64693,1
TransactionId_54764,0
TransactionId_68827,1
TransactionId_121227,1
TransactionId_118331,0
TransactionId_77204,1
TransactionId_137715,1
TransactionId_102378,1
TransactionId_31841,0
TransactionId_96372,1
TransactionId_59423,1
TransactionId_45326,1
TransactionId_78150,1
TransactionId_59865,0
TransactionId_28993,1
TransactionId_23819,0
TransactionId_30284,1
TransactionId_60881,1
TransactionId_78648,0
TransactionId_120032,1
TransactionId_109050,1
TransactionId_19131,1
TransactionId_22425,1
TransactionId_35969,0
TransactionId_103364,1
TransactionId_7699,0
TransactionId_134135,0
TransactionId_53601,1
TransactionId_103994,1
TransactionId_76486,0
TransactionId_102907,1
TransactionId_110477,1
TransactionId_13985,0
TransactionId_126425,1
TransactionId_13385,0
TransactionId_31140,1
TransactionId_62547,0
TransactionId_115103,1
TransactionId_30829,1
TransactionId_64435,0
TransactionId_133074,0
TransactionId_114864,1
TransactionId_99934,0
TransactionId_87914,1
TransactionId_106746,1
TransactionId_57834,1
TransactionId_41114,1
TransactionId_30355,1
TransactionId_40823,1
TransactionId_26251,1
TransactionId_105023,1
TransactionId_109011,1
TransactionId_58347,1
TransactionId_137088,1
TransactionId_22428,0
TransactionId_16207,1
TransactionId_33695,1
TransactionId_35247,0
TransactionId_87611,1
TransactionId_10751,0
TransactionId_110153,1
TransactionId_69211,1
TransactionId_12915,0
TransactionId_83581,1
TransactionId_5853,1
TransactionId_64533,1
TransactionId_54070,1
TransactionId_87616,1
TransactionId_133510,1
TransactionId_137046,0
TransactionId_42424,1
TransactionId_70090,0
TransactionId_15622,1
TransactionId_19000,0
TransactionId_101616,1
TransactionId_111961,0
TransactionId_63514,1
TransactionId_52470,0
TransactionId_73016,1
TransactionId_136837,1
TransactionId_100521,1
TransactionId_52801,1
TransactionId_132232,0
TransactionId_121615,1
TransactionId_68718,1
TransactionId_88958,0
TransactionId_77385,1
TransactionId_22074,0
TransactionId_140023,1
TransactionId_21535,1
TransactionId_64772,1
TransactionId_12789,1
TransactionId_14088,1
TransactionId_21670,1
TransactionId_33449,1
TransactionId_43670,0
TransactionId_74132,1
TransactionId_129713,1
TransactionId_125368,1
TransactionId_93798,0
TransactionId_22727,1
TransactionId_46156,1
TransactionId_71046,1
TransactionId_100484,0
TransactionId_25273,1
TransactionId_139691,1
TransactionId_86386,1
TransactionId_116730,1
TransactionId_90228,1
TransactionId_55924,0
TransactionId_52735,1
TransactionId_58050,1
TransactionId_85870,1
TransactionId_137505,0
TransactionId_1173,1
TransactionId_90424,1
TransactionId_24600,0
TransactionId_90426,1
TransactionId_61078,1
TransactionId_92701,1
TransactionId_129869,0
TransactionId_46919,1
TransactionId_94343,1
TransactionId_61161,1
TransactionId_111826,1
TransactionId_34063,1
TransactionId_79070,0
TransactionId_89232,1
TransactionId_75076,0
TransactionId_86351,1
TransactionId_115798,1
TransactionId_40786,1
TransactionId_6573,0
TransactionId_108940,1
TransactionId_57609,0
TransactionId_59660,1
TransactionId_24208,1
TransactionId_38746,1
TransactionId_98697,1
TransactionId_12747,0
TransactionId_68978,1
TransactionId_63318,1
TransactionId_140042,0
TransactionId_11800,1
TransactionId_54522,1
TransactionId_83488,0
TransactionId_134893,0
TransactionId_16454,1
TransactionId_40336,1
TransactionId_55504,1
TransactionId_79725,1
TransactionId_124413,1
TransactionId_78921,1
TransactionId_101279,1
TransactionId_54462,1
TransactionId_129585,0
TransactionId_68798,1
TransactionId_136903,0
TransactionId_58272,1
TransactionId_27377,1
TransactionId_96841,1
TransactionId_121246,0
TransactionId_19606,1
TransactionId_96775,1
TransactionId_132583,0
TransactionId_66162,1
TransactionId_109558,0
TransactionId_21676,1
TransactionId_111124,0
TransactionId_47313,1
TransactionId_3465,1
TransactionId_90221,1
TransactionId_19202,1
TransactionId_94086,1
TransactionId_76188,1
TransactionId_92502,1
TransactionId_134100,1
TransactionId_124174,0
TransactionId_50638,1
TransactionId_56237,1
TransactionId_80029,0
TransactionId_26750,0
TransactionId_110734,1
TransactionId_121302,1
TransactionId_72644,0
TransactionId_52639,1
TransactionId_78353,1
TransactionId_25763,1
TransactionId_139508,1
TransactionId_91660,1
TransactionId_90371,1
TransactionId_96000,1
TransactionId_57137,1
TransactionId_1632,1
TransactionId_72978,1
TransactionId_82684,1
TransactionId_113600,0
TransactionId_13105,1
TransactionId_13087,1
TransactionId_61501,1
TransactionId_102519,0
TransactionId_32028,0
TransactionId_89713,1
TransactionId_120698,1
TransactionId_32747,1
TransactionId_75541,1
TransactionId_39704,0
TransactionId_128402,1
TransactionId_55045,1
TransactionId_52498,0
TransactionId_25565,1
TransactionId_31224,1
TransactionId_52865,1
TransactionId_120570,1
TransactionId_1703,0
TransactionId_52082,0
TransactionId_140541,1
TransactionId_34319,0
TransactionId_90620,1
TransactionId_76753,1
TransactionId_113624,0
TransactionId_59480,0
TransactionId_20918,1
TransactionId_80935,1
TransactionId_56835,0
TransactionId_45388,0
TransactionId_112012,1
TransactionId_98495,1
TransactionId_71183,0
TransactionId_86792,1
TransactionId_10026,0
TransactionId_73569,1
TransactionId_23814,1
TransactionId_59709,1
TransactionId_13757,1
TransactionId_118239,1
TransactionId_138936,0
TransactionId_17071,0
TransactionId_55921,1
TransactionId_31142,0
TransactionId_133686,1
TransactionId_2670,1
TransactionId_41612,1
TransactionId_25254,1
TransactionId_36826,1
TransactionId_38334,1
TransactionId_118573,0
TransactionId_22600,1
TransactionId_29041,1
TransactionId_7549,1
TransactionId_112633,1
TransactionId_17097,0
TransactionId_70838,1
TransactionId_136014,1
TransactionId_4402,1
TransactionId_126146,0
TransactionId_15021,1
TransactionId_84884,1
TransactionId_93460,1
TransactionId_30503,1
TransactionId_88866,1
TransactionId_92033,1
TransactionId_8543,1
TransactionId_133139,0
TransactionId_30299,1
TransactionId_105526,1
TransactionId_37020,1
TransactionId_106897,0
TransactionId_62893,0
TransactionId_23911,1
TransactionId_82408,0
TransactionId_27808,1
TransactionId_92687,1
TransactionId_99624,1
TransactionId_92198,1
TransactionId_137930,1
TransactionId_36431,0
TransactionId_91484,0
TransactionId_39918,1
TransactionId_130580,0
TransactionId_10593,1
TransactionId_92001,1
TransactionId_121647,0
TransactionId_17862,1
TransactionId_136754,0
TransactionId_102686,1
TransactionId_62852,1
TransactionId_113714,1
TransactionId_6738,1
TransactionId_98768,1
TransactionId_57031,1
TransactionId_10312,0
TransactionId_68324,1
TransactionId_82613,1
TransactionId_94259,1
TransactionId_67625,1
TransactionId_74908,1
TransactionId_55162,1
TransactionId_29681,1
TransactionId_71048,0
TransactionId_115489,1
TransactionId_129156,1
TransactionId_66938,0
TransactionId_35834,0
TransactionId_8200,1
TransactionId_35183,0
TransactionId_133046,1
TransactionId_15980,0
TransactionId_112188,1
TransactionId_83851,1
TransactionId_79611,1
TransactionId_14731,0
TransactionId_128029,1
TransactionId_42479,1
TransactionId_131823,0
TransactionId_98948,1
TransactionId_51995,0
TransactionId_35511,1
TransactionId_28357,0
TransactionId_95887,1
TransactionId_76690,0
TransactionId_73586,1
TransactionId_140003,0
TransactionId_33681,1
TransactionId_92078,1
TransactionId_23868,0
TransactionId_74401,1
TransactionId_52191,1
