,year,location_type,cellphone_access,household_size,age_of_respondent,marital_status,education_level,job_type,country_Kenya,country_Rwanda,country_Tanzania,country_Uganda,gender_of_respondent_Female,gender_of_respondent_Male,relationship_with_head_Child,relationship_with_head_Head of Household,relationship_with_head_Other non-relatives,relationship_with_head_Other relative,relationship_with_head_Parent,relationship_with_head_Spouse
6839,0,0,1,4,29,4,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6840,0,0,1,6,22,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6841,0,0,0,0,47,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6842,0,0,1,6,2,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
6843,0,0,1,4,27,3,2,8,0,1,0,0,1,0,0,0,0,0,1,0
6844,0,0,0,4,0,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
6845,0,1,0,4,22,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
6846,0,0,1,5,27,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
6847,0,0,1,7,24,2,3,1,0,1,0,0,1,0,1,0,0,0,0,0
6848,0,0,1,4,25,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6849,0,0,1,6,0,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0
6850,0,1,1,4,21,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
6851,0,0,1,3,49,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6852,0,1,1,4,34,2,0,7,0,1,0,0,0,1,0,1,0,0,0,0
6853,0,0,1,4,21,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6854,0,0,1,6,47,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6855,0,0,1,5,24,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6856,0,0,1,1,62,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6857,0,0,1,8,25,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6858,0,0,1,4,16,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6859,0,0,0,0,21,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6860,0,0,0,3,34,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6861,0,0,1,1,22,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6862,0,1,1,6,30,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6863,0,0,1,7,25,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6864,0,0,1,6,16,2,3,9,0,1,0,0,1,0,0,0,0,0,0,1
6865,0,0,1,4,31,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6866,0,0,1,4,55,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6867,0,0,0,4,18,2,1,5,0,1,0,0,1,0,0,0,0,0,0,1
6868,0,0,1,3,20,3,3,5,0,1,0,0,1,0,0,1,0,0,0,0
6869,0,0,1,1,14,3,2,5,0,1,0,0,0,1,0,0,1,0,0,0
6870,0,0,1,5,3,3,2,8,0,1,0,0,1,0,0,0,0,0,1,0
6871,0,0,0,3,9,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6872,0,0,1,4,11,2,4,5,0,1,0,0,0,1,0,1,0,0,0,0
6873,0,0,1,2,31,3,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6874,0,0,1,5,0,3,2,8,0,1,0,0,1,0,0,0,1,0,0,0
6875,0,0,1,4,21,3,2,5,0,1,0,0,0,1,0,0,1,0,0,0
6876,0,0,1,4,23,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
6877,0,0,1,1,44,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6878,0,1,1,6,2,3,3,5,0,1,0,0,1,0,0,0,1,0,0,0
6879,0,0,1,2,16,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6880,0,0,1,2,23,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6881,0,0,0,3,10,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6882,0,0,0,1,24,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6883,0,0,1,2,18,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6884,0,0,1,5,19,3,3,3,0,1,0,0,1,0,0,0,0,0,1,0
6885,0,0,1,2,14,2,2,8,0,1,0,0,0,1,0,1,0,0,0,0
6886,0,0,1,1,8,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6887,0,0,1,3,10,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6888,0,1,1,2,9,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
6889,0,0,1,3,38,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6890,0,0,1,5,28,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6891,0,0,1,2,13,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6892,0,0,1,5,18,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6893,0,0,1,5,7,3,3,5,0,1,0,0,1,0,1,0,0,0,0,0
6894,0,0,1,3,8,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6895,0,0,1,3,25,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6896,0,0,0,2,47,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6897,0,0,1,3,17,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6898,0,0,0,3,10,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6899,0,1,1,2,0,3,2,8,0,1,0,0,0,1,1,0,0,0,0,0
6900,0,0,0,2,50,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6901,0,0,0,1,38,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6902,0,0,1,3,13,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6903,0,0,1,6,35,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6904,0,0,1,2,17,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6905,0,0,1,4,24,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
6906,0,0,1,3,39,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
6907,0,0,0,2,68,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6908,0,0,1,3,38,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
6909,0,0,1,4,1,3,3,1,0,1,0,0,1,0,0,0,0,1,0,0
6910,0,0,1,3,7,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6911,0,0,0,3,3,3,3,5,0,1,0,0,0,1,1,0,0,0,0,0
6912,0,0,1,2,32,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6913,0,0,1,6,40,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1
6914,0,0,1,5,19,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6915,0,1,1,2,4,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6916,0,0,1,5,28,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0
6917,0,0,1,4,4,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0
6918,0,0,1,5,14,2,0,9,0,1,0,0,1,0,0,0,0,0,0,1
6919,0,0,1,0,8,0,2,9,0,1,0,0,1,0,0,1,0,0,0,0
6920,0,0,1,2,9,2,2,7,0,1,0,0,0,1,0,1,0,0,0,0
6921,0,0,1,6,16,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6922,0,0,1,5,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0
6923,0,0,1,6,36,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6924,0,0,1,1,6,3,3,5,0,1,0,0,1,0,0,0,0,0,1,0
6925,0,1,1,4,3,3,3,8,0,1,0,0,0,1,1,0,0,0,0,0
6926,0,0,1,5,17,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6927,0,0,1,4,26,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
6928,0,0,1,8,22,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6929,0,0,1,6,29,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
6930,0,0,1,1,11,3,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6931,0,0,0,2,66,2,0,4,0,1,0,0,0,1,0,1,0,0,0,0
6932,0,0,1,2,31,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
6933,0,0,1,4,47,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6934,0,1,1,3,25,0,3,7,0,1,0,0,1,0,0,1,0,0,0,0
6935,0,0,1,4,31,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
6936,0,0,1,4,55,2,5,1,0,1,0,0,0,1,0,1,0,0,0,0
6937,0,1,1,2,16,2,3,9,0,1,0,0,0,1,0,1,0,0,0,0
6938,0,0,0,3,25,4,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6939,0,0,0,0,28,0,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6940,0,0,1,4,14,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
6941,0,0,1,6,16,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
6942,0,1,1,3,24,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6943,0,0,1,5,4,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
6944,0,0,1,3,9,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
6945,0,0,1,2,0,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0
6946,0,0,1,2,33,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
6947,0,0,1,4,19,0,0,9,0,1,0,0,1,0,0,1,0,0,0,0
6948,0,0,0,3,30,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
6949,0,0,1,3,4,3,3,8,0,1,0,0,0,1,1,0,0,0,0,0
6950,0,0,1,4,20,0,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6951,0,0,1,2,45,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6952,0,0,1,4,52,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6953,0,0,1,3,46,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6954,0,0,1,3,26,2,4,5,0,1,0,0,0,1,0,1,0,0,0,0
6955,0,0,1,2,5,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
6956,0,0,1,4,45,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6957,0,1,1,3,22,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6958,0,0,1,4,17,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6959,0,0,1,3,36,2,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6960,0,0,1,7,2,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
6961,0,0,1,2,8,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6962,0,0,1,1,0,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0
6963,0,0,1,5,16,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
6964,0,0,1,3,15,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
6965,0,0,0,2,11,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0
6966,0,1,1,10,2,3,2,5,0,1,0,0,1,0,0,0,1,0,0,0
6967,0,0,1,3,19,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6968,0,0,1,5,1,3,3,8,0,1,0,0,1,0,0,0,0,1,0,0
6969,0,0,1,6,29,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
6970,0,0,0,7,23,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
6971,0,0,0,8,24,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
6972,0,0,1,4,11,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
6973,0,0,0,6,5,3,2,8,0,1,0,0,1,0,1,0,0,0,0,0
6974,0,0,0,6,20,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6975,0,0,1,2,4,3,3,9,0,1,0,0,1,0,1,0,0,0,0,0
6976,0,0,1,4,32,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6977,0,0,1,3,7,2,2,8,0,1,0,0,1,0,0,0,0,0,0,1
6978,0,0,0,3,15,2,2,7,0,1,0,0,1,0,0,0,0,0,0,1
6979,0,0,1,5,43,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6980,0,0,1,5,21,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6981,0,0,0,9,1,3,5,1,0,1,0,0,0,1,1,0,0,0,0,0
6982,0,0,1,1,26,2,3,2,0,1,0,0,0,1,0,1,0,0,0,0
6983,0,0,1,6,21,2,5,1,0,1,0,0,0,1,0,1,0,0,0,0
6984,0,0,0,0,73,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6985,0,1,1,5,33,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6986,0,0,1,2,26,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6987,0,0,1,5,32,2,3,3,0,1,0,0,1,0,0,0,0,0,0,1
6988,0,0,1,5,42,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6989,0,0,1,5,9,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
6990,0,1,1,6,0,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
6991,0,0,1,2,59,4,2,8,0,1,0,0,1,0,0,1,0,0,0,0
6992,0,0,1,2,14,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6993,0,0,1,9,1,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
6994,0,1,1,6,38,2,3,9,0,1,0,0,0,1,0,1,0,0,0,0
6995,0,0,1,2,8,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
6996,0,0,1,1,49,0,0,8,0,1,0,0,1,0,0,1,0,0,0,0
6997,0,0,0,3,46,2,2,5,0,1,0,0,1,0,0,1,0,0,0,0
6998,0,0,1,3,18,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
6999,0,0,1,5,43,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7000,0,0,1,3,5,3,3,1,0,1,0,0,1,0,0,0,0,0,1,0
7001,0,0,1,3,3,3,2,5,0,1,0,0,1,0,0,0,0,0,1,0
7002,0,0,1,3,18,0,2,5,0,1,0,0,1,0,0,1,0,0,0,0
7003,0,0,1,4,0,3,2,8,0,1,0,0,1,0,1,0,0,0,0,0
7004,0,0,1,1,43,4,0,8,0,1,0,0,1,0,0,1,0,0,0,0
7005,0,1,1,4,25,3,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7006,0,0,1,1,48,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
7007,0,1,1,4,28,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
7008,0,0,1,2,4,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7009,0,1,1,2,8,2,3,5,0,1,0,0,1,0,0,0,0,0,0,1
7010,0,0,0,3,18,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
7011,0,0,1,6,22,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
7012,0,0,1,2,30,2,3,7,0,1,0,0,1,0,0,1,0,0,0,0
7013,0,0,1,1,8,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7014,0,0,1,2,8,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7015,0,0,1,4,7,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0
7016,0,1,1,1,26,2,3,2,0,1,0,0,0,1,0,1,0,0,0,0
7017,0,0,1,3,29,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
7018,0,0,0,7,0,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
7019,0,0,1,4,12,0,3,8,0,1,0,0,1,0,1,0,0,0,0,0
7020,0,1,1,2,25,3,2,9,0,1,0,0,1,0,0,1,0,0,0,0
7021,0,1,1,1,22,3,3,5,0,1,0,0,1,0,0,1,0,0,0,0
7022,0,0,1,3,35,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7023,0,0,1,5,21,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7024,0,0,1,5,14,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7025,0,1,1,7,17,3,3,5,0,1,0,0,1,0,1,0,0,0,0,0
7026,0,0,1,3,11,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7027,0,1,1,2,14,2,2,8,0,1,0,0,0,1,0,1,0,0,0,0
7028,0,0,1,2,6,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7029,0,0,1,2,7,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
7030,0,0,1,3,3,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0
7031,0,0,0,1,79,4,0,4,0,1,0,0,1,0,1,0,0,0,0,0
7032,0,0,1,6,12,2,2,3,0,1,0,0,1,0,0,0,0,0,0,1
7033,0,1,1,1,9,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
7034,0,0,1,0,19,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7035,0,0,1,5,21,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7036,0,0,1,7,0,3,2,8,0,1,0,0,0,1,1,0,0,0,0,0
7037,0,0,1,3,12,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7038,0,0,1,3,15,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7039,0,0,1,5,8,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7040,0,1,1,2,3,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
7041,0,0,1,4,0,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0
7042,0,1,1,2,5,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7043,0,0,1,2,55,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
7044,0,0,1,4,19,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7045,0,0,0,2,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7046,0,0,1,2,16,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7047,0,0,1,2,44,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7048,0,0,1,5,21,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7049,0,0,0,6,28,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7050,0,0,1,4,14,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7051,0,0,1,5,20,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7052,0,0,1,2,39,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7053,0,0,1,4,42,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
7054,0,0,1,3,9,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7055,0,0,1,2,32,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7056,0,0,0,1,29,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
7057,0,0,1,7,21,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7058,0,0,1,5,0,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0
7059,0,0,0,3,55,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7060,0,0,1,2,8,3,2,5,0,1,0,0,1,0,0,1,0,0,0,0
7061,0,0,1,2,8,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7062,0,0,1,4,32,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
7063,0,0,0,0,37,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
7064,0,0,1,9,16,2,3,8,0,1,0,0,1,0,0,0,0,0,0,1
7065,0,0,1,3,15,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7066,0,0,1,4,40,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7067,0,0,1,7,19,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7068,0,0,1,4,4,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
7069,0,0,1,3,37,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7070,0,0,1,6,33,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7071,0,0,1,2,7,3,2,3,0,1,0,0,0,1,0,0,1,0,0,0
7072,0,0,1,6,4,3,3,9,0,1,0,0,0,1,0,0,0,0,1,0
7073,0,0,1,5,21,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7074,0,0,1,1,12,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7075,0,1,1,1,10,3,4,8,0,1,0,0,1,0,0,0,0,1,0,0
7076,0,0,1,6,19,2,3,5,0,1,0,0,1,0,0,0,0,0,0,1
7077,0,0,1,4,13,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7078,0,0,1,2,9,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7079,0,0,1,6,60,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7080,0,0,1,4,33,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7081,0,0,1,3,17,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7082,0,1,1,5,41,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7083,0,1,1,4,19,2,0,8,0,1,0,0,1,0,0,0,0,0,0,1
7084,0,0,1,2,8,2,2,9,0,1,0,0,0,1,0,1,0,0,0,0
7085,0,0,0,3,20,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7086,0,0,1,1,9,3,3,5,0,1,0,0,0,1,1,0,0,0,0,0
7087,0,0,1,8,17,2,3,9,0,1,0,0,1,0,0,0,0,0,0,1
7088,0,0,1,4,17,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7089,0,0,1,0,51,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7090,0,0,1,3,11,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
7091,0,0,0,1,32,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7092,0,1,1,2,19,0,2,9,0,1,0,0,0,1,0,1,0,0,0,0
7093,0,0,0,1,63,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7094,0,0,1,0,16,3,0,5,0,1,0,0,0,1,0,1,0,0,0,0
7095,0,0,1,3,13,2,2,9,0,1,0,0,1,0,0,0,0,0,0,1
7096,0,0,1,5,32,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1
7097,0,0,1,3,10,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7098,0,0,1,1,29,4,3,5,0,1,0,0,1,0,0,1,0,0,0,0
7099,0,0,1,2,23,4,5,1,0,1,0,0,1,0,0,1,0,0,0,0
7100,0,0,1,6,21,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7101,0,1,1,3,8,2,3,9,0,1,0,0,1,0,0,0,0,0,1,0
7102,0,0,1,3,22,4,3,5,0,1,0,0,1,0,0,1,0,0,0,0
7103,0,0,1,0,34,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0
7104,0,0,1,3,31,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7105,0,0,1,4,22,2,4,9,0,1,0,0,1,0,0,0,0,0,0,1
7106,0,0,1,6,39,0,2,8,0,1,0,0,1,0,0,1,0,0,0,0
7107,0,0,1,3,11,2,3,8,0,1,0,0,1,0,0,0,0,0,0,1
7108,0,0,1,7,41,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7109,0,0,1,6,27,2,0,5,0,1,0,0,1,0,1,0,0,0,0,0
7110,0,0,1,0,55,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0
7111,0,0,1,3,31,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7112,0,0,1,4,59,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7113,0,0,1,2,26,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0
7114,0,1,1,6,12,3,4,2,0,1,0,0,1,0,0,0,0,0,1,0
7115,0,0,0,4,63,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7116,0,0,0,4,46,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
7117,0,0,1,2,24,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7118,0,0,0,3,38,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7119,0,0,1,3,14,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7120,0,1,1,7,2,3,2,5,0,1,0,0,1,0,0,0,1,0,0,0
7121,0,0,0,5,15,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7122,0,0,1,2,8,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7123,0,0,1,2,43,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7124,0,1,1,3,25,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1
7125,0,1,1,0,54,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7126,0,0,1,1,9,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0
7127,0,1,1,3,32,4,5,1,0,1,0,0,1,0,0,1,0,0,0,0
7128,0,0,1,3,44,2,2,7,0,1,0,0,0,1,0,1,0,0,0,0
7129,0,0,0,1,49,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
7130,0,0,1,3,44,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7131,0,0,1,4,15,0,2,5,0,1,0,0,1,0,0,1,0,0,0,0
7132,0,0,1,4,16,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1
7133,0,0,1,2,23,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0
7134,0,0,1,6,47,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7135,0,0,1,3,34,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7136,0,0,0,1,61,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
7137,0,0,0,0,22,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0
7138,0,0,1,2,10,2,3,5,0,1,0,0,0,1,0,1,0,0,0,0
7139,0,0,0,6,30,2,0,5,0,1,0,0,1,0,0,0,0,0,0,1
7140,0,0,1,4,24,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7141,0,0,1,4,16,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0
7142,0,0,1,6,21,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7143,0,0,1,3,2,3,3,1,0,1,0,0,1,0,1,0,0,0,0,0
7144,0,0,0,1,59,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7145,0,0,1,1,11,2,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7146,0,0,1,6,35,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7147,0,0,1,5,15,3,2,5,0,1,0,0,1,0,0,0,0,1,0,0
7148,0,0,1,5,25,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0
7149,0,0,1,0,36,4,2,5,0,1,0,0,0,1,0,1,0,0,0,0
7150,0,0,0,0,52,4,0,5,0,1,0,0,1,0,0,1,0,0,0,0
7151,0,1,1,0,13,0,3,9,0,1,0,0,0,1,0,1,0,0,0,0
7152,0,0,1,2,54,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0
7153,0,0,1,5,7,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0
7154,0,0,1,4,17,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7155,0,0,1,3,10,2,2,5,0,1,0,0,1,0,0,0,0,0,0,1
7156,0,0,1,8,27,2,2,8,0,1,0,0,1,0,0,0,0,0,0,1
7157,0,0,1,2,13,2,2,8,0,1,0,0,1,0,0,0,0,0,0,1
7158,0,0,1,4,19,2,0,5,0,1,0,0,0,1,0,1,0,0,0,0
7159,0,1,0,2,2,3,3,8,0,1,0,0,1,0,1,0,0,0,0,0
